"Code","Country","State","Zip/Post Code","Rate","Zip/Post is Range","Range From","Range To","default"
"US-CA-94121","US","CA","94121","8.5000","","","",""
"US-CA-94122","US","CA","94122","8.5000","","","",""
"US-CA-94123","US","CA","94123","8.5000","","","",""
"US-CA-94124","US","CA","94124","8.5000","","","",""
"US-CA-94125","US","CA","94125","9.2500","","","",""
"US-CA-94126","US","CA","94126","8.5000","","","",""
"US-CA-94127","US","CA","94127","8.5000","","","",""
"US-CA-94128","US","CA","94128","9.7500","","","",""
"US-CA-94129","US","CA","94129","8.5000","","","",""
"US-CA-94130","US","CA","94130","8.5000","","","",""
"US-CA-94131","US","CA","94131","8.5000","","","",""
"US-CA-94132","US","CA","94132","8.5000","","","",""
"US-CA-94133","US","CA","94133","8.5000","","","",""
"US-CA-94134","US","CA","94134","8.5000","","","",""
"US-CA-94137","US","CA","94137","8.5000","","","",""
"US-CA-94139","US","CA","94139","8.5000","","","",""
"US-CA-94140","US","CA","94140","8.5000","","","",""
"US-CA-94141","US","CA","94141","8.5000","","","",""
"US-CA-94142","US","CA","94142","8.5000","","","",""
"US-CA-94143","US","CA","94143","8.5000","","","",""
"US-CA-94144","US","CA","94144","8.5000","","","",""
"US-CA-94145","US","CA","94145","8.5000","","","",""
"US-CA-94146","US","CA","94146","8.5000","","","",""
"US-CA-94147","US","CA","94147","8.5000","","","",""
"US-CA-94151","US","CA","94151","8.5000","","","",""
"US-CA-94158","US","CA","94158","8.5000","","","",""
"US-CA-94159","US","CA","94159","8.5000","","","",""
"US-CA-94160","US","CA","94160","8.5000","","","",""
"US-CA-94161","US","CA","94161","8.5000","","","",""
"US-CA-94163","US","CA","94163","8.5000","","","",""
"US-CA-94164","US","CA","94164","8.5000","","","",""
"US-CA-94172","US","CA","94172","8.5000","","","",""
"US-CA-94177","US","CA","94177","8.5000","","","",""
"US-CA-94188","US","CA","94188","8.5000","","","",""
"US-CA-94203","US","CA","94203","8.7500","","","",""
"US-CA-94204","US","CA","94204","8.7500","","","",""
"US-CA-94205","US","CA","94205","7.7500","","","",""
"US-CA-94206","US","CA","94206","8.7500","","","",""
"US-CA-94207","US","CA","94207","8.7500","","","",""
"US-CA-94208","US","CA","94208","8.7500","","","",""
"US-CA-94209","US","CA","94209","8.7500","","","",""
"US-CA-94211","US","CA","94211","8.7500","","","",""
"US-CA-94229","US","CA","94229","8.7500","","","",""
"US-CA-94230","US","CA","94230","7.7500","","","",""
"US-CA-94232","US","CA","94232","8.7500","","","",""
"US-CA-94234","US","CA","94234","8.7500","","","",""
"US-CA-94235","US","CA","94235","8.7500","","","",""
"US-CA-94236","US","CA","94236","8.7500","","","",""
"US-CA-94237","US","CA","94237","8.7500","","","",""
"US-CA-94239","US","CA","94239","8.7500","","","",""
"US-CA-94240","US","CA","94240","8.7500","","","",""
"US-CA-94244","US","CA","94244","8.7500","","","",""
"US-CA-94245","US","CA","94245","8.7500","","","",""
"US-CA-94247","US","CA","94247","7.7500","","","",""
"US-CA-94248","US","CA","94248","8.7500","","","",""
"US-CA-94249","US","CA","94249","8.7500","","","",""
"US-CA-94250","US","CA","94250","8.7500","","","",""
"US-CA-94252","US","CA","94252","8.7500","","","",""
"US-CA-94254","US","CA","94254","7.7500","","","",""
"US-CA-94256","US","CA","94256","7.7500","","","",""
"US-CA-94257","US","CA","94257","8.7500","","","",""
"US-CA-94258","US","CA","94258","8.7500","","","",""
"US-CA-94259","US","CA","94259","8.7500","","","",""
"US-CA-94261","US","CA","94261","8.7500","","","",""
"US-CA-94262","US","CA","94262","7.7500","","","",""
"US-CA-94263","US","CA","94263","8.7500","","","",""
"US-CA-94267","US","CA","94267","8.7500","","","",""
"US-CA-94268","US","CA","94268","8.7500","","","",""
"US-CA-94269","US","CA","94269","8.7500","","","",""
"US-CA-94271","US","CA","94271","8.7500","","","",""
"US-CA-94273","US","CA","94273","8.7500","","","",""
"US-CA-94274","US","CA","94274","8.7500","","","",""
"US-CA-94277","US","CA","94277","8.7500","","","",""
"US-CA-94278","US","CA","94278","8.7500","","","",""
"US-CA-94279","US","CA","94279","8.7500","","","",""
"US-CA-94280","US","CA","94280","8.7500","","","",""
"US-CA-94282","US","CA","94282","7.7500","","","",""
"US-CA-94283","US","CA","94283","7.7500","","","",""
"US-CA-94284","US","CA","94284","8.7500","","","",""
"US-CA-94285","US","CA","94285","8.7500","","","",""
"US-CA-94287","US","CA","94287","8.7500","","","",""
"US-CA-94288","US","CA","94288","8.7500","","","",""
"US-CA-94289","US","CA","94289","8.7500","","","",""
"US-CA-94290","US","CA","94290","8.7500","","","",""
"US-CA-94291","US","CA","94291","8.7500","","","",""
"US-CA-94293","US","CA","94293","8.7500","","","",""
"US-CA-94294","US","CA","94294","8.7500","","","",""
"US-CA-94295","US","CA","94295","8.7500","","","",""
"US-CA-94296","US","CA","94296","8.7500","","","",""
"US-CA-94297","US","CA","94297","8.7500","","","",""
"US-CA-94298","US","CA","94298","8.7500","","","",""
"US-CA-94299","US","CA","94299","8.7500","","","",""
"US-CA-94301","US","CA","94301","9.0000","","","",""
"US-CA-94302","US","CA","94302","9.0000","","","",""
"US-CA-94303","US","CA","94303","9.7500","","","",""
"US-CA-94304","US","CA","94304","9.0000","","","",""
"US-CA-94305","US","CA","94305","9.0000","","","",""
"US-CA-94306","US","CA","94306","9.0000","","","",""
"US-CA-94309","US","CA","94309","9.0000","","","",""
"US-CA-94401","US","CA","94401","9.5000","","","",""
"US-CA-94402","US","CA","94402","9.5000","","","",""
"US-CA-94403","US","CA","94403","9.5000","","","",""
"US-CA-94404","US","CA","94404","9.5000","","","",""
"US-CA-94497","US","CA","94497","9.5000","","","",""
"US-CA-94501","US","CA","94501","9.7500","","","",""
"US-CA-94502","US","CA","94502","9.7500","","","",""
"US-CA-94503","US","CA","94503","7.7500","","","",""
"US-CA-94505","US","CA","94505","8.2500","","","",""
"US-CA-94506","US","CA","94506","8.2500","","","",""
"US-CA-94507","US","CA","94507","8.2500","","","",""
"US-CA-94508","US","CA","94508","7.7500","","","",""
"US-CA-94509","US","CA","94509","9.2500","","","",""
"US-CA-94510","US","CA","94510","8.3750","","","",""
"US-CA-94511","US","CA","94511","8.2500","","","",""
"US-CA-94512","US","CA","94512","7.3750","","","",""
"US-CA-94513","US","CA","94513","9.2500","","","",""
"US-CA-94514","US","CA","94514","8.2500","","","",""
"US-CA-94515","US","CA","94515","7.7500","","","",""
"US-CA-94516","US","CA","94516","8.2500","","","",""
"US-CA-94517","US","CA","94517","8.7500","","","",""
"US-CA-94518","US","CA","94518","8.7500","","","",""
"US-CA-94519","US","CA","94519","8.7500","","","",""
"US-CA-94520","US","CA","94520","8.7500","","","",""
"US-CA-94521","US","CA","94521","8.7500","","","",""
"US-CA-94522","US","CA","94522","8.7500","","","",""
"US-CA-94523","US","CA","94523","9.2500","","","",""
"US-CA-94524","US","CA","94524","8.7500","","","",""
"US-CA-94525","US","CA","94525","8.2500","","","",""
"US-CA-94526","US","CA","94526","8.2500","","","",""
"US-CA-94527","US","CA","94527","8.7500","","","",""
"US-CA-94528","US","CA","94528","8.2500","","","",""
"US-CA-94529","US","CA","94529","8.7500","","","",""
"US-CA-94530","US","CA","94530","9.7500","","","",""
"US-CA-94531","US","CA","94531","9.2500","","","",""
"US-CA-94533","US","CA","94533","8.3750","","","",""
"US-CA-94534","US","CA","94534","8.3750","","","",""
"US-CA-94535","US","CA","94535","8.3750","","","",""
"US-CA-94536","US","CA","94536","9.2500","","","",""
"US-CA-94537","US","CA","94537","9.2500","","","",""
"US-CA-94538","US","CA","94538","9.2500","","","",""
"US-CA-94539","US","CA","94539","9.2500","","","",""
"US-CA-94540","US","CA","94540","9.7500","","","",""
"US-CA-94541","US","CA","94541","9.7500","","","",""
"US-CA-94542","US","CA","94542","9.7500","","","",""
"US-CA-94543","US","CA","94543","9.7500","","","",""
"US-CA-94544","US","CA","94544","9.7500","","","",""
"US-CA-94545","US","CA","94545","9.7500","","","",""
"US-CA-94546","US","CA","94546","9.7500","","","",""
"US-CA-94547","US","CA","94547","9.2500","","","",""
"US-CA-94548","US","CA","94548","8.2500","","","",""
"US-CA-94549","US","CA","94549","9.2500","","","",""
"US-CA-94550","US","CA","94550","9.2500","","","",""
"US-CA-94551","US","CA","94551","9.2500","","","",""
"US-CA-94552","US","CA","94552","9.7500","","","",""
"US-CA-94553","US","CA","94553","9.2500","","","",""
"US-CA-94555","US","CA","94555","9.2500","","","",""
"US-CA-94556","US","CA","94556","9.2500","","","",""
"US-CA-94557","US","CA","94557","9.7500","","","",""
"US-CA-94558","US","CA","94558","7.7500","","","",""
"US-CA-94559","US","CA","94559","7.7500","","","",""
"US-CA-94560","US","CA","94560","9.7500","","","",""
"US-CA-94561","US","CA","94561","9.2500","","","",""
"US-CA-94562","US","CA","94562","8.2500","","","",""
"US-CA-94563","US","CA","94563","9.2500","","","",""
"US-CA-94564","US","CA","94564","9.2500","","","",""
"US-CA-94565","US","CA","94565","9.2500","","","",""
"US-CA-94566","US","CA","94566","9.2500","","","",""
"US-CA-94567","US","CA","94567","7.7500","","","",""
"US-CA-94568","US","CA","94568","9.2500","","","",""
"US-CA-94569","US","CA","94569","8.2500","","","",""
"US-CA-94570","US","CA","94570","9.2500","","","",""
"US-CA-94571","US","CA","94571","8.1250","","","",""
"US-CA-94572","US","CA","94572","8.7500","","","",""
"US-CA-94573","US","CA","94573","7.7500","","","",""
"US-CA-94574","US","CA","94574","8.2500","","","",""
"US-CA-94575","US","CA","94575","9.2500","","","",""
"US-CA-94576","US","CA","94576","7.7500","","","",""
"US-CA-94577","US","CA","94577","9.7500","","","",""
"US-CA-94578","US","CA","94578","9.7500","","","",""
"US-CA-94579","US","CA","94579","9.7500","","","",""
"US-CA-94580","US","CA","94580","9.7500","","","",""
"US-CA-94581","US","CA","94581","7.7500","","","",""
"US-CA-94582","US","CA","94582","8.2500","","","",""
"US-CA-94583","US","CA","94583","8.2500","","","",""
"US-CA-94585","US","CA","94585","8.3750","","","",""
"US-CA-94586","US","CA","94586","9.7500","","","",""
"US-CA-94587","US","CA","94587","9.7500","","","",""
"US-CA-94588","US","CA","94588","9.7500","","","",""
"US-CA-94589","US","CA","94589","8.3750","","","",""
"US-CA-94590","US","CA","94590","8.3750","","","",""
"US-CA-94591","US","CA","94591","8.3750","","","",""
"US-CA-94592","US","CA","94592","8.3750","","","",""
"US-CA-94595","US","CA","94595","8.2500","","","",""
"US-CA-94596","US","CA","94596","8.2500","","","",""
"US-CA-94597","US","CA","94597","8.7500","","","",""
"US-CA-94598","US","CA","94598","8.7500","","","",""
"US-CA-94599","US","CA","94599","7.7500","","","",""
"US-CA-94601","US","CA","94601","9.7500","","","",""
"US-CA-94602","US","CA","94602","9.2500","","","",""
"US-CA-94603","US","CA","94603","9.7500","","","",""
"US-CA-94604","US","CA","94604","9.2500","","","",""
"US-CA-94605","US","CA","94605","9.7500","","","",""
"US-CA-94606","US","CA","94606","9.7500","","","",""
"US-CA-94607","US","CA","94607","9.7500","","","",""
"US-CA-94608","US","CA","94608","9.5000","","","",""
"US-CA-94609","US","CA","94609","9.2500","","","",""
"US-CA-94610","US","CA","94610","9.2500","","","",""
"US-CA-94611","US","CA","94611","9.2500","","","",""
"US-CA-94612","US","CA","94612","9.2500","","","",""
"US-CA-94613","US","CA","94613","9.2500","","","",""
"US-CA-94614","US","CA","94614","9.2500","","","",""
"US-CA-94615","US","CA","94615","9.2500","","","",""
"US-CA-94617","US","CA","94617","9.2500","","","",""
"US-CA-94618","US","CA","94618","9.2500","","","",""
"US-CA-94619","US","CA","94619","9.2500","","","",""
"US-CA-94620","US","CA","94620","9.2500","","","",""
"US-CA-94621","US","CA","94621","9.7500","","","",""
"US-CA-94622","US","CA","94622","9.7500","","","",""
"US-CA-94623","US","CA","94623","9.2500","","","",""
"US-CA-94624","US","CA","94624","9.2500","","","",""
"US-CA-94649","US","CA","94649","9.2500","","","",""
"US-CA-94659","US","CA","94659","9.2500","","","",""
"US-CA-94660","US","CA","94660","9.2500","","","",""
"US-CA-94661","US","CA","94661","9.2500","","","",""
"US-CA-94662","US","CA","94662","9.5000","","","",""
"US-CA-94666","US","CA","94666","9.2500","","","",""
"US-CA-94701","US","CA","94701","9.2500","","","",""
"US-CA-94702","US","CA","94702","9.2500","","","",""
"US-CA-94703","US","CA","94703","9.2500","","","",""
"US-CA-94704","US","CA","94704","9.2500","","","",""
"US-CA-94705","US","CA","94705","9.2500","","","",""
"US-CA-94706","US","CA","94706","9.7500","","","",""
"US-CA-94707","US","CA","94707","9.7500","","","",""
"US-CA-94708","US","CA","94708","9.2500","","","",""
"US-CA-94709","US","CA","94709","9.2500","","","",""
"US-CA-94710","US","CA","94710","9.7500","","","",""
"US-CA-94712","US","CA","94712","9.2500","","","",""
"US-CA-94720","US","CA","94720","9.2500","","","",""
"US-CA-94801","US","CA","94801","9.2500","","","",""
"US-CA-94802","US","CA","94802","9.2500","","","",""
"US-CA-94803","US","CA","94803","9.2500","","","",""
"US-CA-94804","US","CA","94804","9.7500","","","",""
"US-CA-94805","US","CA","94805","9.7500","","","",""
"US-CA-94806","US","CA","94806","9.2500","","","",""
"US-CA-94807","US","CA","94807","9.2500","","","",""
"US-CA-94808","US","CA","94808","9.2500","","","",""
"US-CA-94820","US","CA","94820","8.2500","","","",""
"US-CA-94850","US","CA","94850","9.2500","","","",""
"US-CA-94901","US","CA","94901","9.0000","","","",""
"US-CA-94903","US","CA","94903","9.0000","","","",""
"US-CA-94904","US","CA","94904","9.0000","","","",""
"US-CA-94912","US","CA","94912","9.0000","","","",""
"US-CA-94913","US","CA","94913","9.0000","","","",""
"US-CA-94914","US","CA","94914","9.0000","","","",""
"US-CA-94915","US","CA","94915","9.0000","","","",""
"US-CA-94920","US","CA","94920","8.2500","","","",""
"US-CA-94922","US","CA","94922","8.2500","","","",""
"US-CA-94923","US","CA","94923","8.2500","","","",""
"US-CA-94924","US","CA","94924","8.2500","","","",""
"US-CA-94925","US","CA","94925","9.0000","","","",""
"US-CA-94926","US","CA","94926","8.7500","","","",""
"US-CA-94927","US","CA","94927","8.7500","","","",""
"US-CA-94928","US","CA","94928","9.2500","","","",""
"US-CA-94929","US","CA","94929","8.2500","","","",""
"US-CA-94930","US","CA","94930","9.0000","","","",""
"US-CA-94931","US","CA","94931","9.2500","","","",""
"US-CA-94933","US","CA","94933","8.2500","","","",""
"US-CA-94937","US","CA","94937","8.2500","","","",""
"US-CA-94938","US","CA","94938","8.2500","","","",""
"US-CA-94939","US","CA","94939","9.0000","","","",""
"US-CA-94940","US","CA","94940","8.2500","","","",""
"US-CA-94941","US","CA","94941","9.0000","","","",""
"US-CA-94942","US","CA","94942","8.2500","","","",""
"US-CA-94945","US","CA","94945","8.5000","","","",""
"US-CA-94946","US","CA","94946","8.2500","","","",""
"US-CA-94947","US","CA","94947","8.5000","","","",""
"US-CA-94948","US","CA","94948","8.5000","","","",""
"US-CA-94949","US","CA","94949","8.5000","","","",""
"US-CA-94950","US","CA","94950","8.2500","","","",""
"US-CA-94951","US","CA","94951","8.2500","","","",""
"US-CA-94952","US","CA","94952","8.2500","","","",""
"US-CA-94953","US","CA","94953","8.2500","","","",""
"US-CA-94954","US","CA","94954","8.2500","","","",""
"US-CA-94955","US","CA","94955","8.2500","","","",""
"US-CA-94956","US","CA","94956","8.2500","","","",""
"US-CA-94957","US","CA","94957","8.2500","","","",""
"US-CA-94960","US","CA","94960","9.0000","","","",""
"US-CA-94963","US","CA","94963","8.2500","","","",""
"US-CA-94964","US","CA","94964","9.0000","","","",""
"US-CA-94965","US","CA","94965","8.7500","","","",""
"US-CA-94966","US","CA","94966","8.7500","","","",""
"US-CA-94970","US","CA","94970","8.2500","","","",""
"US-CA-94971","US","CA","94971","8.2500","","","",""
"US-CA-94972","US","CA","94972","8.2500","","","",""
"US-CA-94973","US","CA","94973","8.2500","","","",""
"US-CA-94974","US","CA","94974","8.2500","","","",""
"US-CA-94975","US","CA","94975","8.2500","","","",""
"US-CA-94976","US","CA","94976","9.0000","","","",""
"US-CA-94977","US","CA","94977","9.0000","","","",""
"US-CA-94978","US","CA","94978","9.0000","","","",""
"US-CA-94979","US","CA","94979","8.7500","","","",""
"US-CA-94998","US","CA","94998","8.5000","","","",""
"US-CA-94999","US","CA","94999","8.2500","","","",""
"US-CA-95001","US","CA","95001","9.0000","","","",""
"US-CA-95002","US","CA","95002","9.2500","","","",""
"US-CA-95003","US","CA","95003","9.0000","","","",""
"US-CA-95004","US","CA","95004","8.2500","","","",""
"US-CA-95005","US","CA","95005","9.0000","","","",""
"US-CA-95006","US","CA","95006","9.0000","","","",""
"US-CA-95007","US","CA","95007","9.0000","","","",""
"US-CA-95008","US","CA","95008","9.2500","","","",""
"US-CA-95009","US","CA","95009","9.2500","","","",""
"US-CA-95010","US","CA","95010","9.0000","","","",""
"US-CA-95011","US","CA","95011","9.2500","","","",""
"US-CA-95012","US","CA","95012","7.7500","","","",""
"US-CA-95013","US","CA","95013","9.2500","","","",""
"US-CA-95014","US","CA","95014","9.2500","","","",""
"US-CA-95015","US","CA","95015","9.0000","","","",""
"US-CA-95017","US","CA","95017","9.0000","","","",""
"US-CA-95018","US","CA","95018","9.0000","","","",""
"US-CA-95019","US","CA","95019","9.2500","","","",""
"US-CA-95020","US","CA","95020","9.0000","","","",""
"US-CA-95021","US","CA","95021","9.0000","","","",""
"US-CA-95023","US","CA","95023","9.2500","","","",""
"US-CA-95024","US","CA","95024","9.2500","","","",""
"US-CA-95026","US","CA","95026","9.0000","","","",""
"US-CA-95030","US","CA","95030","9.1250","","","",""
"US-CA-95031","US","CA","95031","9.1250","","","",""
"US-CA-95032","US","CA","95032","9.2500","","","",""
"US-CA-95033","US","CA","95033","9.1250","","","",""
"US-CA-95035","US","CA","95035","9.2500","","","",""
"US-CA-95036","US","CA","95036","9.0000","","","",""
"US-CA-95037","US","CA","95037","9.2500","","","",""
"US-CA-95038","US","CA","95038","9.0000","","","",""
"US-CA-95039","US","CA","95039","7.7500","","","",""
"US-CA-95041","US","CA","95041","9.0000","","","",""
"US-CA-95042","US","CA","95042","9.0000","","","",""
"US-CA-95043","US","CA","95043","8.2500","","","",""
"US-CA-95044","US","CA","95044","9.0000","","","",""
"US-CA-95045","US","CA","95045","9.2500","","","",""
"US-CA-95046","US","CA","95046","9.0000","","","",""
"US-CA-95050","US","CA","95050","9.2500","","","",""
"US-CA-95051","US","CA","95051","9.0000","","","",""
"US-CA-95052","US","CA","95052","9.0000","","","",""
"US-CA-95053","US","CA","95053","9.0000","","","",""
"US-CA-95054","US","CA","95054","9.2500","","","",""
"US-CA-95055","US","CA","95055","9.0000","","","",""
"US-CA-95056","US","CA","95056","9.0000","","","",""
"US-CA-95060","US","CA","95060","9.7500","","","",""
"US-CA-95061","US","CA","95061","9.2500","","","",""
"US-CA-95062","US","CA","95062","9.2500","","","",""
"US-CA-95063","US","CA","95063","9.0000","","","",""
"US-CA-95064","US","CA","95064","9.2500","","","",""
"US-CA-95065","US","CA","95065","9.7500","","","",""
"US-CA-95066","US","CA","95066","9.7500","","","",""
"US-CA-95067","US","CA","95067","9.7500","","","",""
"US-CA-95070","US","CA","95070","9.2500","","","",""
"US-CA-95071","US","CA","95071","9.0000","","","",""
"US-CA-95073","US","CA","95073","9.0000","","","",""
"US-CA-95075","US","CA","95075","8.2500","","","",""
"US-CA-95076","US","CA","95076","9.2500","","","",""
"US-CA-95077","US","CA","95077","9.2500","","","",""
"US-CA-95101","US","CA","95101","9.2500","","","",""
"US-CA-95103","US","CA","95103","9.2500","","","",""
"US-CA-95106","US","CA","95106","9.2500","","","",""
"US-CA-95108","US","CA","95108","9.2500","","","",""
"US-CA-95109","US","CA","95109","9.2500","","","",""
"US-CA-95110","US","CA","95110","9.2500","","","",""
"US-CA-95111","US","CA","95111","9.2500","","","",""
"US-CA-95112","US","CA","95112","9.2500","","","",""
"US-CA-95113","US","CA","95113","9.2500","","","",""
"US-CA-95115","US","CA","95115","9.2500","","","",""
"US-CA-95116","US","CA","95116","9.2500","","","",""
"US-CA-95117","US","CA","95117","9.2500","","","",""
"US-CA-95118","US","CA","95118","9.2500","","","",""
"US-CA-95119","US","CA","95119","9.2500","","","",""
"US-CA-95120","US","CA","95120","9.2500","","","",""
"US-CA-95121","US","CA","95121","9.2500","","","",""
"US-CA-95122","US","CA","95122","9.2500","","","",""
"US-CA-95123","US","CA","95123","9.2500","","","",""
"US-CA-95124","US","CA","95124","9.2500","","","",""
"US-CA-95125","US","CA","95125","9.2500","","","",""
"US-CA-95126","US","CA","95126","9.2500","","","",""
"US-CA-95127","US","CA","95127","9.2500","","","",""
"US-CA-95128","US","CA","95128","9.2500","","","",""
"US-CA-95129","US","CA","95129","9.2500","","","",""
"US-CA-95130","US","CA","95130","9.2500","","","",""
"US-CA-95131","US","CA","95131","9.2500","","","",""
"US-CA-95132","US","CA","95132","9.2500","","","",""
"US-CA-95133","US","CA","95133","9.2500","","","",""
"US-CA-95134","US","CA","95134","9.2500","","","",""
"US-CA-95135","US","CA","95135","9.2500","","","",""
"US-CA-95136","US","CA","95136","9.2500","","","",""
"US-CA-95138","US","CA","95138","9.2500","","","",""
"US-CA-95139","US","CA","95139","9.2500","","","",""
"US-CA-95140","US","CA","95140","9.2500","","","",""
"US-CA-95141","US","CA","95141","9.2500","","","",""
"US-CA-95148","US","CA","95148","9.2500","","","",""
"US-CA-95150","US","CA","95150","9.2500","","","",""
"US-CA-95151","US","CA","95151","9.2500","","","",""
"US-CA-95152","US","CA","95152","9.2500","","","",""
"US-CA-95153","US","CA","95153","9.2500","","","",""
"US-CA-95154","US","CA","95154","9.2500","","","",""
"US-CA-95155","US","CA","95155","9.2500","","","",""
"US-CA-95156","US","CA","95156","9.2500","","","",""
"US-CA-95157","US","CA","95157","9.2500","","","",""
"US-CA-95158","US","CA","95158","9.2500","","","",""
"US-CA-95159","US","CA","95159","9.2500","","","",""
"US-CA-95160","US","CA","95160","9.2500","","","",""
"US-CA-95161","US","CA","95161","9.2500","","","",""
"US-CA-95164","US","CA","95164","9.2500","","","",""
"US-CA-95170","US","CA","95170","9.2500","","","",""
"US-CA-95172","US","CA","95172","9.2500","","","",""
"US-CA-95173","US","CA","95173","9.2500","","","",""
"US-CA-95190","US","CA","95190","9.2500","","","",""
"US-CA-95191","US","CA","95191","9.2500","","","",""
"US-CA-95192","US","CA","95192","9.2500","","","",""
"US-CA-95193","US","CA","95193","9.2500","","","",""
"US-CA-95194","US","CA","95194","9.2500","","","",""
"US-CA-95196","US","CA","95196","9.2500","","","",""
"US-CA-95201","US","CA","95201","9.0000","","","",""
"US-CA-95202","US","CA","95202","9.0000","","","",""
"US-CA-95203","US","CA","95203","9.0000","","","",""
"US-CA-95204","US","CA","95204","9.0000","","","",""
"US-CA-95205","US","CA","95205","9.0000","","","",""
"US-CA-95206","US","CA","95206","9.0000","","","",""
"US-CA-95207","US","CA","95207","9.0000","","","",""
"US-CA-95208","US","CA","95208","7.7500","","","",""
"US-CA-95209","US","CA","95209","9.0000","","","",""
"US-CA-95210","US","CA","95210","9.0000","","","",""
"US-CA-95211","US","CA","95211","9.0000","","","",""
"US-CA-95212","US","CA","95212","9.0000","","","",""
"US-CA-95213","US","CA","95213","9.0000","","","",""
"US-CA-95214","US","CA","95214","9.0000","","","",""
"US-CA-95215","US","CA","95215","9.0000","","","",""
"US-CA-95219","US","CA","95219","9.0000","","","",""
"US-CA-95220","US","CA","95220","8.2500","","","",""
"US-CA-95221","US","CA","95221","7.7500","","","",""
"US-CA-95222","US","CA","95222","7.7500","","","",""
"US-CA-95223","US","CA","95223","7.2500","","","",""
"US-CA-95224","US","CA","95224","7.2500","","","",""
"US-CA-95225","US","CA","95225","7.2500","","","",""
"US-CA-95226","US","CA","95226","7.2500","","","",""
"US-CA-95227","US","CA","95227","7.7500","","","",""
"US-CA-95228","US","CA","95228","7.2500","","","",""
"US-CA-95229","US","CA","95229","7.2500","","","",""
"US-CA-95230","US","CA","95230","7.8750","","","",""
"US-CA-95231","US","CA","95231","9.0000","","","",""
"US-CA-95232","US","CA","95232","7.2500","","","",""
"US-CA-95233","US","CA","95233","7.2500","","","",""
"US-CA-95234","US","CA","95234","7.7500","","","",""
"US-CA-95236","US","CA","95236","7.7500","","","",""
"US-CA-95237","US","CA","95237","7.7500","","","",""
"US-CA-95240","US","CA","95240","8.2500","","","",""
"US-CA-95241","US","CA","95241","8.2500","","","",""
"US-CA-95242","US","CA","95242","9.0000","","","",""
"US-CA-95245","US","CA","95245","7.2500","","","",""
"US-CA-95246","US","CA","95246","7.2500","","","",""
"US-CA-95247","US","CA","95247","7.2500","","","",""
"US-CA-95248","US","CA","95248","7.2500","","","",""
"US-CA-95249","US","CA","95249","7.2500","","","",""
"US-CA-95250","US","CA","95250","7.2500","","","",""
"US-CA-95251","US","CA","95251","7.2500","","","",""
"US-CA-95252","US","CA","95252","7.2500","","","",""
"US-CA-95253","US","CA","95253","7.7500","","","",""
"US-CA-95254","US","CA","95254","7.2500","","","",""
"US-CA-95255","US","CA","95255","7.2500","","","",""
"US-CA-95257","US","CA","95257","7.2500","","","",""
"US-CA-95258","US","CA","95258","7.7500","","","",""
"US-CA-95267","US","CA","95267","9.0000","","","",""
"US-CA-95269","US","CA","95269","9.0000","","","",""
"US-CA-95296","US","CA","95296","9.0000","","","",""
"US-CA-95297","US","CA","95297","9.0000","","","",""
"US-CA-95301","US","CA","95301","8.2500","","","",""
"US-CA-95303","US","CA","95303","7.7500","","","",""
"US-CA-95304","US","CA","95304","8.7500","","","",""
"US-CA-95305","US","CA","95305","7.2500","","","",""
"US-CA-95306","US","CA","95306","7.7500","","","",""
"US-CA-95307","US","CA","95307","8.3750","","","",""
"US-CA-95309","US","CA","95309","7.2500","","","",""
"US-CA-95310","US","CA","95310","7.2500","","","",""
"US-CA-95311","US","CA","95311","7.7500","","","",""
"US-CA-95312","US","CA","95312","7.7500","","","",""
"US-CA-95313","US","CA","95313","7.8750","","","",""
"US-CA-95314","US","CA","95314","7.2500","","","",""
"US-CA-95315","US","CA","95315","7.7500","","","",""
"US-CA-95316","US","CA","95316","7.8750","","","",""
"US-CA-95317","US","CA","95317","7.7500","","","",""
"US-CA-95318","US","CA","95318","7.7500","","","",""
"US-CA-95319","US","CA","95319","7.8750","","","",""
"US-CA-95320","US","CA","95320","7.7500","","","",""
"US-CA-95321","US","CA","95321","7.7500","","","",""
"US-CA-95322","US","CA","95322","8.2500","","","",""
"US-CA-95323","US","CA","95323","7.8750","","","",""
"US-CA-95324","US","CA","95324","7.7500","","","",""
"US-CA-95325","US","CA","95325","7.7500","","","",""
"US-CA-95326","US","CA","95326","8.3750","","","",""
"US-CA-95327","US","CA","95327","7.7500","","","",""
"US-CA-95328","US","CA","95328","7.8750","","","",""
"US-CA-95329","US","CA","95329","7.7500","","","",""
"US-CA-95330","US","CA","95330","8.7500","","","",""
"US-CA-95333","US","CA","95333","7.7500","","","",""
"US-CA-95334","US","CA","95334","7.7500","","","",""
"US-CA-95335","US","CA","95335","7.2500","","","",""
"US-CA-95336","US","CA","95336","9.0000","","","",""
"US-CA-95337","US","CA","95337","8.2500","","","",""
"US-CA-95338","US","CA","95338","7.7500","","","",""
"US-CA-95340","US","CA","95340","8.2500","","","",""
"US-CA-95341","US","CA","95341","8.2500","","","",""
"US-CA-95343","US","CA","95343","7.7500","","","",""
"US-CA-95344","US","CA","95344","8.2500","","","",""
"US-CA-95345","US","CA","95345","7.7500","","","",""
"US-CA-95346","US","CA","95346","7.2500","","","",""
"US-CA-95347","US","CA","95347","7.2500","","","",""
"US-CA-95348","US","CA","95348","8.2500","","","",""
"US-CA-95350","US","CA","95350","7.8750","","","",""
