entity_id,name,store_view,store_name,image,url_path,available_sort_by,breadcrumbs_priority,category_seo_name,category_sort_no,custom_apply_to_products,custom_design,custom_design_from,custom_design_to,custom_layout_update,custom_layout_update_file,custom_use_parent_settings,default_sort_by,description,display_mode,filter_price_range,include_in_menu,in_html_sitemap,in_xml_sitemap,is_active,is_anchor,is_popular,landing_page,meta_description,meta_keywords,meta_robots,meta_title,page_layout,path,path_in_store,position,redirect_priority,thumbnail,url_key,use_in_crosslinking
236,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic/Fiber-reinforced",default,,,products/mechanical/plastic-bushings/thermosetting-plastic/fiber-reinforced,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/235/236,,1,0,,fiber-reinforced,Yes
236,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic/Fiber-reinforced",admin,,,products/mechanical/plastic-bushings/thermosetting-plastic/fiber-reinforced,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/235/236,,1,0,,fiber-reinforced,Yes
237,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic/Multi-layered",default,,,products/mechanical/plastic-bushings/thermosetting-plastic/multi-layered,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/235/237,,2,0,,multi-layered,Yes
237,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic/Multi-layered",admin,,,products/mechanical/plastic-bushings/thermosetting-plastic/multi-layered,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/235/237,,2,0,,multi-layered,Yes
238,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic/Composite",default,,,products/mechanical/plastic-bushings/thermosetting-plastic/composite,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/235/238,,3,0,,composite,Yes
238,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic/Composite",admin,,,products/mechanical/plastic-bushings/thermosetting-plastic/composite,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/235/238,,3,0,,composite,Yes
239,"Default Category/Products/Mechanical/Multi-layer Bushings",default,,,products/mechanical/multi-layer-bushings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/239,,17,0,,multi-layer-bushings,Yes
239,"Default Category/Products/Mechanical/Multi-layer Bushings",admin,,,products/mechanical/multi-layer-bushings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/239,,17,0,,multi-layer-bushings,Yes
240,"Default Category/Products/Mechanical/Multi-layer Bushings/Multi-layered",default,,,products/mechanical/multi-layer-bushings/multi-layered,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/239/240,,1,0,,multi-layered,Yes
240,"Default Category/Products/Mechanical/Multi-layer Bushings/Multi-layered",admin,,,products/mechanical/multi-layer-bushings/multi-layered,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/239/240,,1,0,,multi-layered,Yes
241,"Default Category/Products/Mechanical/Multi-layer Bushings/Composite",default,,,products/mechanical/multi-layer-bushings/composite,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/239/241,,2,0,,composite,Yes
241,"Default Category/Products/Mechanical/Multi-layer Bushings/Composite",admin,,,products/mechanical/multi-layer-bushings/composite,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/239/241,,2,0,,composite,Yes
242,"Default Category/Products/Mechanical/Metallic Bushings",default,,,products/mechanical/metallic-bushings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/242,,18,0,,metallic-bushings,Yes
242,"Default Category/Products/Mechanical/Metallic Bushings",admin,,,products/mechanical/metallic-bushings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/242,,18,0,,metallic-bushings,Yes
243,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants",default,,,products/mechanical/metallic-bushings/solid-lubricants,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/242/243,,1,0,,solid-lubricants,Yes
243,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants",admin,,,products/mechanical/metallic-bushings/solid-lubricants,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/242/243,,1,0,,solid-lubricants,Yes
244,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants/Embedded",default,,,products/mechanical/metallic-bushings/solid-lubricants/embedded,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/243/244,,1,0,,embedded,Yes
244,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants/Embedded",admin,,,products/mechanical/metallic-bushings/solid-lubricants/embedded,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/243/244,,1,0,,embedded,Yes
245,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants/Composite",default,,,products/mechanical/metallic-bushings/solid-lubricants/composite,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/243/245,,2,0,,composite,Yes
245,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants/Composite",admin,,,products/mechanical/metallic-bushings/solid-lubricants/composite,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/243/245,,2,0,,composite,Yes
246,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants/Dispersed",default,,,products/mechanical/metallic-bushings/solid-lubricants/dispersed,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/243/246,,3,0,,dispersed,Yes
246,"Default Category/Products/Mechanical/Metallic Bushings/Solid Lubricants/Dispersed",admin,,,products/mechanical/metallic-bushings/solid-lubricants/dispersed,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/243/246,,3,0,,dispersed,Yes
247,"Default Category/Products/Mechanical/Metallic Bushings/Oil Impregnated",default,,,products/mechanical/metallic-bushings/oil-impregnated,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/247,,2,0,,oil-impregnated,Yes
247,"Default Category/Products/Mechanical/Metallic Bushings/Oil Impregnated",admin,,,products/mechanical/metallic-bushings/oil-impregnated,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/247,,2,0,,oil-impregnated,Yes
248,"Default Category/Products/Mechanical/Metallic Bushings/Additive Containing",default,,,products/mechanical/metallic-bushings/additive-containing,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/248,,3,0,,additive-containing,Yes
248,"Default Category/Products/Mechanical/Metallic Bushings/Additive Containing",admin,,,products/mechanical/metallic-bushings/additive-containing,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/242/248,,3,0,,additive-containing,Yes
249,"Default Category/Products/Mechanical/Air Bushings",default,,,products/mechanical/air-bushings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/249,,19,0,,air-bushings,Yes
249,"Default Category/Products/Mechanical/Air Bushings",admin,,,products/mechanical/air-bushings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/249,,19,0,,air-bushings,Yes
250,"Default Category/Products/Mechanical/Slide Shifters / Guide Units",default,,,products/mechanical/slide-shifters-guide-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/250,,20,0,,slide-shifters-guide-units,Yes
250,"Default Category/Products/Mechanical/Slide Shifters / Guide Units",admin,,,products/mechanical/slide-shifters-guide-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/250,,20,0,,slide-shifters-guide-units,Yes
268,"Default Category/Products/HVAC/Room Thermostats/New Subcat Test",default,,,products/hvac/room-thermostats/new-subcat-test,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/59/61/268,,1,0,,new-subcat-test,Yes
268,"Default Category/Products/HVAC/Room Thermostats/New Subcat Test",admin,,,products/hvac/room-thermostats/new-subcat-test,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/59/61/268,,1,0,,new-subcat-test,Yes
281,"Default Category/Products/Hydraulics/Vane Pumps",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281,,1,0,,hydraulicsddddd1,Yes
281,"Default Category/Products/Hydraulics/Vane Pumps",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281,,1,0,,hydraulicsddddd1,Yes
282,"Default Category/Products/Hydraulics/Vane Pumps/Variable Displacement",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsddddd1,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/282,,1,0,,hydraulicsddddd1,Yes
282,"Default Category/Products/Hydraulics/Vane Pumps/Variable Displacement",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsddddd1,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/282,,1,0,,hydraulicsddddd1,Yes
283,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283,,2,0,,hydraulicsrfaaa2,Yes
283,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283,,2,0,,hydraulicsrfaaa2,Yes
284,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284,,3,0,,hydraulicsrfvx3,Yes
284,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284,,3,0,,hydraulicsrfvx3,Yes
285,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3/hydraulicsrfvx3,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284/285,,3,0,,hydraulicsrfvx3,Yes
285,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3/hydraulicsrfvx3,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284/285,,3,0,,hydraulicsrfvx3,Yes
286,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Double Pumps",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3/hydraulicstgba4,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284/286,,4,0,,hydraulicstgba4,Yes
286,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Double Pumps",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3/hydraulicstgba4,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284/286,,4,0,,hydraulicstgba4,Yes
287,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3/hydraulicsgbddx5,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>",,,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284/287,,5,0,,hydraulicsgbddx5,Yes
287,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx3/hydraulicsgbddx5,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>",,,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/284/287,,5,0,,hydraulicsgbddx5,Yes
288,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/High Performance",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx6,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/288,,6,0,,hydraulicsrfvx6,Yes
288,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/High Performance",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx6,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/288,,6,0,,hydraulicsrfvx6,Yes
289,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/High Performance/Single Pumps",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx6/hydraulicsrfvx6,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/288/289,,6,0,,hydraulicsrfvx6,Yes
289,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/High Performance/Single Pumps",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx6/hydraulicsrfvx6,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/288/289,,6,0,,hydraulicsrfvx6,Yes
290,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/High Performance/Double Pumps",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx6/hydraulicsgb7,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/288/290,,7,0,,hydraulicsgb7,Yes
290,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/High Performance/Double Pumps",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicsrfaaa2/hydraulicsrfvx6/hydraulicsgb7,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/283/288/290,,7,0,,hydraulicsgb7,Yes
291,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291,,8,0,,hydraulicstg8,Yes
291,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291,,8,0,,hydraulicstg8,Yes
292,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Catridge Kits",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg8,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/292,,8,0,,hydraulicstg8,Yes
292,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Catridge Kits",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg8,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/292,,8,0,,hydraulicstg8,Yes
293,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293,,9,0,,hydraulicstg9,Yes
293,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293,,9,0,,hydraulicstg9,Yes
294,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Shafts",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicstg9,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/294,,9,0,,hydraulicstg9,Yes
294,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Shafts",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicstg9,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/294,,9,0,,hydraulicstg9,Yes
295,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Bearings",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicsfv10,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/295,,10,0,,hydraulicsfv10,Yes
295,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Bearings",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicsfv10,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/295,,10,0,,hydraulicsfv10,Yes
296,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Keys",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicsuj11,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/296,,11,0,,hydraulicsuj11,Yes
296,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Keys",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicsuj11,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/296,,11,0,,hydraulicsuj11,Yes
297,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Retaining Rings",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicsfv12,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/297,,12,0,,hydraulicsfv12,Yes
297,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Shaft Assembly/Retaining Rings",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/hydraulicstg9/hydraulicsfv12,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/293/297,,12,0,,hydraulicsfv12,Yes
